[INFO] [2019-10-25 15:20:43,730] | [warehouse-exercise-akka.actor.default-dispatcher-3] run-main-6 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Starting up, Akka version [2.5.25] ...
[INFO] [2019-10-25 15:20:43,801] | [warehouse-exercise-akka.actor.default-dispatcher-15] run-main-6 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Registered cluster JMX MBean [akka:type=Cluster]
[INFO] [2019-10-25 15:20:43,802] | [warehouse-exercise-akka.actor.default-dispatcher-15] run-main-6 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Started up successfully
[INFO] [2019-10-25 15:20:43,904] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.actor.default-dispatcher-14 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] is JOINING itself (with roles [dc-default]) and forming new cluster
[INFO] [2019-10-25 15:20:43,913] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.actor.default-dispatcher-14 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - is the new leader among reachable nodes (more leaders may exist)
[INFO] [2019-10-25 15:20:43,933] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.actor.default-dispatcher-14 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Leader is moving node [akka.tcp://warehouse-exercise@127.0.0.1:2551] to [Up]
[INFO] [2019-10-25 15:20:44,331] | [warehouse-exercise-akka.actor.default-dispatcher-18] warehouse-exercise-akka.actor.default-dispatcher-19 | a.c.s.ClusterSingletonManager: Singleton manager starting singleton actor [akka://warehouse-exercise/user/warehouse-event-projector-actor/singleton]
[INFO] [2019-10-25 15:20:44,333] | [warehouse-exercise-akka.actor.default-dispatcher-18] warehouse-exercise-akka.actor.default-dispatcher-19 | a.c.s.ClusterSingletonManager: ClusterSingletonManager state change [Start -> Oldest]
[INFO] [2019-10-25 15:20:44,349] | [warehouse-exercise-akka.actor.default-dispatcher-21] warehouse-exercise-akka.actor.default-dispatcher-21 | a.c.s.ClusterSingletonManager: Singleton manager starting singleton actor [akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton]
[INFO] [2019-10-25 15:20:44,349] | [warehouse-exercise-akka.actor.default-dispatcher-21] warehouse-exercise-akka.actor.default-dispatcher-21 | a.c.s.ClusterSingletonManager: ClusterSingletonManager state change [Start -> Oldest]
